District_Id,Year,Instruction_All_Funds,Instruction_General_Funds,Instructional_Res_Media_All_Funds,Instructional_Res_Media_General_Funds,Curriculum_Staff_Develop_All_Funds,Curriculum_Staff_Develop_General_Funds,Instructional_Leadership_All_Funds,Instructional_Leadership_General_Funds,School_Administration_All_Funds,School_Administration_General_Funds,Guidance_Counseling_Services_All_Funds,Guidance_Counseling_Services_General_Funds,Social_Work_Services_All_Funds,Social_Work_Services_General_Funds,Health_Services_All_Funds,Health_Services_General_Funds,Transportation_All_Funds,Transportation_General_Funds,Food_All_Funds,Food_General_Funds,Cocurricular_All_Funds,Cocurricular_General_Funds,General_Administration_All_Funds,General_Administration_General_Funds,Plant_Maintenance_Operation_All_Funds,Plant_Maintenance_Operation_General_Funds,Security_Monitoring_All_Funds,Security_Monitoring_General_Funds,Data_Processing_Services_All_Funds,Data_Processing_Services_General_Funds,Community_Services_All_Funds,Community_Services_General_Funds,Total_Expenditure_By_Function_All_Funds,Total_Expenditure_By_Function_General_Funds
157901,2015,4043111,3798427,54874,42237,85762,82965,104434,104434,394355,329754,184119,150544,0,0,61352,61352,253391,253391,307243,7288,602332,480404,220375,212398,675868,671604,5852,5852,219351,219351,20248,2960,7232667,6422961
157901,2016,4306921,3989627,57665,57574,94350,88927,116044,116044,426474,361086,196287,159648,0,0,63828,63828,240649,240649,293758,8764,655657,527678,288040,280080,698434,698434,5188,5188,217527,217527,25478,3063,7686300,6818117
157901,2017,4196373,3891586,63127,62927,110309,85645,121044,121044,400136,337184,177061,166918,0,0,64932,64932,267435,267435,303902,9527,631706,523171,272822,265031,733636,733636,12592,12592,235835,235835,25651,2139,7616561,6779602
157901,2018,4465056,4103458,67149,67149,89686,87198,136546,136546,392129,361246,248067,231321,0,0,65536,65536,336847,336427,302611,11498,677063,563940,311776,301701,769994,769994,10704,10704,251178,251178,31674,2776,8156016,7300672
157901,2019,4725987,4365950,74108,68594,94202,92467,142863,142863,380444,349983,313265,298171,0,0,66575,66575,412661,412661,300118,13583,686250,582469,329331,293735,789941,789941,9886,9886,257720,257720,28542,2048,8611893,7746646
158901,2005,18458867,14777662,364855,360832,276135,134897,536976,275890,1683539,1619892,961123,653587,49962,0,316790,281315,825240,804039,1501469,8628,954436,831427,900128,885613,4246635,4092517,297210,291063,292096,290325,224256,206345,31889717,25514032
158901,2006,18985196,14850996,384018,379366,267428,169370,619354,305983,1900684,1819071,1064857,678657,52402,0,344382,308236,815532,803820,1541127,417,1039697,909531,864683,852957,4710014,4537692,305759,301207,222753,220982,220978,204249,33338864,26342534
158901,2007,20201151,16466619,395345,394680,243725,139633,613059,285352,1922196,1884515,1182301,697703,58796,0,340394,307685,825332,822778,1595800,17473,1030063,922163,940677,935499,4930366,4833750,332402,331735,335822,314077,242161,230288,35189590,28583950
158901,2008,20341862,16377288,348701,348677,183643,102519,611148,263173,1940713,1884621,1282224,711676,55930,0,353904,318382,929181,928935,1662979,13532,931001,871172,1008000,1005056,4707993,4615681,273168,271072,345433,325206,208519,198772,35184399,28235762
158901,2009,20700799,17115205,410726,410726,338437,96562,637858,235306,2045334,1984939,1414551,742650,53688,0,385252,338804,704693,704460,1724834,17568,1112852,1036344,822237,820962,4703657,4610223,305063,303473,329688,313616,258712,251952,35948381,28982790
158901,2010,21125631,17777453,421170,381420,424356,108028,682611,181424,1988217,1949919,1544834,765450,56017,0,398528,355582,759355,759355,1741934,11350,1087099,1015384,978228,976570,5019400,4714549,295744,295744,568983,341243,261229,233695,37353336,29867166
158901,2011,20962188,17068592,404252,404101,599111,108974,583799,177878,2086527,2041802,1546038,740100,56934,0,414052,372375,730181,730181,1857116,3458,1044429,923229,1354648,1353648,4786373,3739597,322305,320552,578197,425984,296567,265524,37622717,28675995
158901,2012,18076791,15557420,351045,351045,386392,93635,583989,167924,1755924,1027182,1329278,656992,57562,0,265834,265834,497565,497565,1756979,1240,987526,879039,1272405,1268610,4410016,4212129,319425,319215,439246,437426,284663,269401,32774640,26004657
158901,2013,18292609,15712027,302883,302883,505919,100912,636677,168386,1740176,1679329,1302775,679973,59522,0,277933,277933,498464,498464,1918416,2747,992236,909352,1915836,1900011,4267876,4176754,349680,349678,435845,435082,250373,232197,33747220,27425728
158901,2014,17953883,15484755,318342,318289,414913,109706,687319,182820,1762729,1728918,1367440,750151,62158,5973,282016,282016,567305,567305,2144685,6472,999365,913436,1366800,1360884,4461616,4326684,534140,534140,374591,374591,207027,195772,33504329,27141912
158901,2015,18945730,16465031,315095,314962,451737,90252,713348,189417,1891332,1828548,1401800,753687,62599,15802,327648,327648,604782,604782,2288248,9861,1144470,1067236,1061019,1059683,5814282,5692566,545422,544514,471860,471860,129500,120054,36168872,29555903
158901,2016,19937379,17184680,331809,331809,602997,136385,657073,188968,1990207,1889336,1567969,829743,67679,19808,404492,404492,783079,783079,2376021,5756,1133449,1092875,1084323,1083374,14071129,13957077,528222,527184,538874,538874,131406,124127,46206108,39097567
158901,2017,20437185,17745419,335378,335324,582199,140275,667452,202355,2045816,1965091,1620353,854410,69530,20324,439926,439926,771488,771488,2267096,6665,1122543,1085706,1131599,1125793,9023916,8898987,530587,528518,789453,789453,129202,118396,41963723,35028130
158901,2018,20529451,17565202,324985,324985,882435,219565,690578,186196,2082461,2020606,1504832,860272,71731,19489,454802,454802,815537,815537,2212977,13573,1076990,1057796,1019971,1003056,5179485,5075249,589668,588640,683505,683505,135215,127792,38254623,31016265
158901,2019,20830719,17792433,345420,345420,942950,235915,638009,185166,2099379,2064000,1605871,882268,76060,18828,449662,449662,803327,803327,2214251,800,1261100,1228606,1158550,1149477,5265817,5164822,675440,675440,649878,649878,135474,134312,39151907,31780354
158902,2005,3848988,3451612,156819,150062,13804,352,4525,1125,407900,396630,74008,73308,0,0,83260,82260,316485,314818,397488,0,311422,300482,407554,399458,717934,713559,22736,22486,50783,50506,14544,14344,6828250,5971002
158902,2006,3850307,3466247,141215,136252,27867,1253,553,553,449546,445941,80567,79842,0,0,93304,91835,343848,341348,421129,0,348060,330532,432394,424237,822110,818402,24883,24633,62880,62393,12352,12352,7111015,6235820
158902,2007,4130979,3716589,134223,132623,40020,23127,463,463,428643,426785,137306,137306,0,0,83518,82732,262663,262663,395987,0,401360,394617,435278,428817,975969,975969,30909,30909,94781,94781,3653,3653,7555752,6711034
158902,2008,4479521,4051058,149529,146444,156877,136602,15242,997,467343,463667,145410,144410,0,0,97074,94174,323809,323809,463807,4329,445550,439046,806017,805732,1032094,1032094,27513,27513,100468,100468,8832,4574,8719086,7774917
158902,2009,4534706,4105871,149900,149900,34072,28637,5147,0,501174,500063,146349,144136,0,0,92310,90905,308593,308593,486389,0,430117,412103,902317,901817,1082842,1021315,28387,28387,122934,122934,21992,16938,8847229,7831599
158902,2010,4880869,4485267,153374,153374,28090,26285,12603,6302,612511,611493,176463,176463,0,0,99509,96522,326019,326019,489012,0,469810,462694,464206,464206,1269482,1269482,29905,29905,137272,135636,23654,19033,9172779,8262681
158902,2011,4618116,4330663,160791,160791,28939,23635,8908,1729,607610,602854,230714,230714,0,0,105442,103665,363630,363630,510767,0,398240,394041,604289,604289,1098952,842889,29954,29954,156774,156774,3727,3727,8926853,7849355
158902,2012,3884053,3636882,147872,147872,44051,44051,3777,2748,603698,596723,226854,48985,0,0,100808,100808,366578,366578,520658,14704,465257,453010,525802,525802,1075146,1075146,29303,29303,169964,169964,400,0,8164221,7212576
158902,2013,4169121,3865931,167674,167674,78916,59700,19986,15838,592932,560190,229436,229436,0,0,106137,106137,411725,411725,575317,42302,371506,354629,472834,472834,1009258,1009258,33458,33458,196705,196705,0,0,8435005,7525817
158902,2014,4241118,3978762,192494,192494,77434,59197,21599,16398,606616,562238,184587,184587,0,0,116333,116333,375762,375762,574356,36425,452824,431429,494419,494419,1004160,1004160,34195,34195,319085,319085,0,0,8694982,7805484
158902,2015,4040402,3633630,181861,181861,66836,61911,22680,16710,556728,499051,171444,171444,0,0,107499,107499,282624,282624,632389,37272,427040,400235,464002,464002,1026070,1026070,41693,41693,201622,201622,0,0,8222890,7125624
158902,2016,4109734,3707947,151689,151689,72451,55946,22807,16531,601740,560967,183561,183561,0,0,110927,110674,331635,331635,632610,22039,404464,401220,725324,725324,1161243,1161243,34064,34064,200546,200546,0,0,8742795,7663386
158902,2017,4341238,3984822,103766,103766,77029,64649,21997,15801,594825,554261,175501,175501,0,0,117823,117823,250662,250662,613504,14470,497500,497500,473532,473532,1226728,1226728,40211,40211,189708,189708,0,0,8724024,7709434
158902,2018,5117874,4457879,109800,109800,106160,69365,27087,14602,660769,604912,163143,154116,0,0,131944,131944,261554,261554,582083,15960,508827,508827,471556,471556,1153780,1136448,46630,46630,156485,156485,0,0,9497692,8140078
158902,2019,5491776,4950440,116978,116978,125179,69653,30338,21017,695329,655976,176512,185539,0,0,169936,169936,345921,345921,624700,15032,560615,560615,532049,532049,1376654,1376654,53164,53164,201465,201465,0,0,10500616,9254439
158904,2005,506472,436582,3191,2655,1,1,0,0,78665,78223,0,0,0,0,0,0,33051,32458,56767,55892,2308,0,1043454,1040757,154810,153810,0,0,3872,3820,0,0,1882591,1804198
158904,2006,457493,383577,5935,5699,82,82,0,0,77106,71702,0,0,0,0,0,0,19466,19374,63874,63353,0,0,151984,148989,153035,152127,0,0,3765,3713,0,0,932740,848616
158904,2007,519857,452059,5978,5884,1,1,0,0,87096,85574,0,0,0,0,0,0,31267,31267,98432,98432,0,0,126749,122516,184583,184583,0,0,4705,4705,0,0,1058668,985021
158904,2008,559323,499536,7951,7951,7162,7162,0,0,143898,131905,0,0,0,0,0,0,20877,20877,96489,96489,0,0,74835,74777,204110,204110,0,0,5900,5900,0,0,1120545,1048707
158904,2009,583035,505514,361,361,5506,5506,0,0,153524,135234,0,0,0,0,3020,3020,26248,26248,113088,113088,0,0,88620,88620,175954,175954,0,0,8249,8249,0,0,1157605,1061794
158904,2010,627955,495608,6425,6425,15124,13124,0,0,150611,119464,0,0,0,0,2599,2599,25452,25452,112646,112646,0,0,118627,118277,264172,264062,0,0,8449,8449,218,218,1332278,1166324
158904,2011,669525,592204,9567,9567,7393,4893,0,0,139122,116358,0,0,0,0,2112,2112,31253,31253,125656,123760,218,218,111089,111089,332366,300470,0,0,11696,11696,1164,1164,1441161,1304784
158904,2012,854062,778882,13765,13765,9809,9809,0,0,140965,120897,0,0,0,0,2953,2953,43845,43845,147138,124771,1212,819,126123,126123,285274,285274,0,0,12433,12433,485,485,1638064,1520056
158904,2013,853230,785467,14013,14013,7298,6108,0,0,187258,183296,0,0,0,0,3535,3535,53094,53094,156245,156245,18932,1240,119423,119423,299827,299827,0,0,13084,13084,396,396,1726335,1635728
158904,2014,934865,860449,18891,18891,8763,5887,0,0,187125,187125,0,0,0,0,2674,2674,66242,66242,198187,198187,17362,890,147297,146597,250620,250620,0,0,13521,13521,2881,2881,1848428,1753964
158904,2015,975790,889356,18271,18271,8745,6262,0,0,177815,177815,0,0,0,0,3510,3510,52889,52889,188730,188730,24011,1678,153921,153921,270484,270484,0,0,18210,18210,1175,1175,1893551,1782301
158904,2016,958716,885104,15424,15424,11507,4253,0,0,186637,182615,0,0,0,0,4914,4914,63774,63774,192837,192837,34899,1567,165437,165437,287199,287199,0,0,20275,20275,2000,2000,1943619,1825399
158904,2017,860909,800702,19687,18419,8808,6095,0,0,187551,181944,0,0,0,0,4910,4910,51065,51065,174171,174171,32093,1454,152383,152383,269933,269933,0,0,18606,18606,1686,1686,1781802,1681368
158904,2018,838217,785025,17937,17937,12409,3906,0,0,114119,114119,0,0,0,0,3340,3340,54230,54230,160958,160958,12502,1154,160311,160311,279743,279743,0,0,19633,19633,0,0,1673399,1600356
158904,2019,941960,741694,20545,20545,12891,2060,0,0,196620,186988,0,0,0,0,10931,10931,42602,42602,132302,132302,10210,1366,183975,183975,254136,254136,0,0,20999,20999,596,596,1827767,1598194
158905,2005,6920902,6067118,230947,223716,144583,141170,107144,91630,688589,682431,262538,226688,34651,199,111141,110141,257002,254163,758399,0,430382,428204,549941,547614,1447176,1406401,58440,57737,231541,152868,28275,25372,12261651,10415452
158905,2006,7335830,6369814,244641,237736,143122,141089,139822,109582,828136,795957,259007,240538,52960,907,102397,101481,292471,289384,877913,0,503627,485201,652441,650279,1441275,1393482,58486,54009,255916,120586,38796,36046,13226840,11026091
158905,2007,7609108,6620774,243275,236146,185789,185789,144147,112068,851985,824353,276501,245029,53734,0,104603,104603,357897,357897,912135,0,513222,491169,731795,731016,1810060,1771257,62275,59040,194913,103261,43215,42530,14094654,11884932
158905,2008,8140714,7057315,273573,254764,193518,193518,152462,144641,905559,866116,283376,262489,59066,9,98941,97999,363288,363288,998385,0,629295,612249,890209,889882,2081088,2038052,106153,102947,375596,160653,48888,48216,15600111,13092138
158905,2009,8465023,7467730,265869,253949,182076,181631,173171,160983,988367,967338,309833,287902,43683,235,108048,107701,354091,354091,1025641,0,645908,605007,563334,562564,1614066,1565395,87612,86159,395459,237505,85309,35519,15307490,12873709
158905,2010,9253095,7886510,284190,266623,295002,259387,174326,167234,1055496,1028516,342469,304543,46028,9,113607,112755,373130,372210,1088541,0,663102,644050,728833,578098,1689279,1643056,95461,92836,432296,274764,33333,31645,16668188,13662236
158905,2011,9345526,7572844,293836,274561,302738,288441,172640,170321,1147284,1109636,353605,313549,49880,855,120142,120142,403056,403056,1090178,0,684098,663502,608599,603873,2051058,1806133,100766,99632,377725,264900,36356,33576,17137487,13725021
158905,2012,8723479,7779953,301172,290493,321627,317827,141242,140442,1025088,1010006,314463,299259,51469,1629,114132,114132,381594,381594,1068378,0,655277,620131,602380,602380,1769930,1761980,91548,91548,315749,220905,31731,30050,15909259,13662329
158905,2013,8706723,7834548,254062,250834,271230,271230,78072,76972,1094730,1075924,335669,325054,52328,731,121453,121453,437562,437562,1130502,0,652464,630218,634245,632440,1963495,1941495,98458,98458,345614,289474,25156,23191,16201763,14009584
158905,2014,9022165,8093963,302310,296091,276055,276055,75050,75050,1133637,1095618,349330,349330,55682,512,127602,127602,458627,458627,1195196,0,701196,651374,669622,668336,2065207,2043207,89132,89132,358552,358552,18341,16679,16897704,14600128
158905,2015,9381799,8403180,322398,319608,273460,273385,89951,89951,1144706,1112147,362887,361387,25392,1422,132559,132559,469538,469538,1131555,0,735612,674765,674965,674153,2007154,2007154,113705,113705,359009,359009,31799,31404,17256489,15023367
158905,2016,9070103,8230397,279156,272676,301979,296944,106628,106628,1075597,1049024,372015,370515,0,0,138071,138071,425554,425554,1128149,0,755630,693368,789660,789386,2565945,2565945,124978,124978,375581,375581,25142,24610,17534188,15463677
158905,2017,8375029,7390476,239441,234209,284173,284173,134827,134567,993292,964520,368031,366531,0,0,132637,132637,423134,423134,1181086,0,746282,688113,702288,702288,2669746,2669746,113557,113557,353860,353860,22921,22921,16740304,14480732
158905,2018,8272016,7491180,240346,236467,321089,321089,112892,112892,1036588,1016048,302289,302289,0,0,137005,137005,377310,377310,1137205,0,787887,741365,757338,757091,2682804,2681104,118227,118227,717834,717834,21381,21381,17022211,15031282
158905,2019,8745108,7048790,248504,244484,467361,466228,92292,92292,1013122,988949,393342,393342,0,0,141215,141215,473427,473427,1178963,0,830818,773787,949168,949168,3364897,3364897,132763,132763,373602,373602,28164,28164,18432746,15471108
158906,2005,4500975,4103812,254056,252142,44104,34910,5823,4069,416742,404290,147594,146582,0,0,30754,30254,303518,300272,487838,16135,432437,421995,404998,402977,1128565,1119977,25319,25319,63097,62090,0,0,8245820,7324824
158906,2006,4947782,4552994,133063,131552,54875,41908,10058,6958,451454,435431,166162,165150,0,0,32437,31382,304352,299640,494137,15824,414016,403738,447145,445124,1201812,1191276,29206,29206,64132,63125,0,0,8750631,7813308
158906,2007,5075837,4666502,131194,130139,56185,47401,10663,7631,535307,517422,173014,172338,0,0,31065,30481,324714,323460,465600,17019,461570,441806,475607,475183,1194680,1184702,34901,34901,33959,33959,0,0,9004296,8082944
158906,2008,5563181,5179750,143447,143105,44413,35845,13119,9799,668141,653457,213465,213465,0,0,84951,84951,393371,393371,503684,17991,512457,506311,463573,463573,1410292,1401634,50992,50992,17344,17344,0,0,10082430,9171588
158906,2009,5777400,5233233,172613,153312,44161,35990,0,0,611042,584885,225400,182938,0,0,56316,56155,325399,324657,504947,18696,567400,531810,477007,470001,1260237,1250963,46595,46595,16430,16430,0,0,10084947,8905665
158906,2010,5788587,4976725,146362,132959,36526,34721,0,0,531293,514485,222357,222357,0,0,83359,83344,312827,312209,556033,12830,577660,561299,501224,499991,1310242,1279368,56078,55880,16768,16768,0,0,10139316,8702936
158906,2011,5582942,4814618,177052,157663,30062,27515,83739,76941,576133,557125,222301,222301,0,0,79876,79830,315705,315587,560669,13517,494406,478996,495946,491001,1254536,1164795,59858,59858,19619,19619,0,0,9952844,8479366
158906,2012,4925393,4364633,102430,66116,32810,25426,94715,91706,462454,442368,217234,217234,0,0,99560,99410,296072,295952,551316,12619,527118,497016,483959,481863,1126066,1116254,37455,37455,23703,23703,100,0,8980385,7771755
158906,2013,5092367,4747289,95306,80470,35059,35059,105306,102486,535221,515516,213936,212503,0,0,91462,91462,308763,308661,601168,13545,557265,518481,514742,511185,1225778,1214868,48566,48566,67368,67368,13130,13130,9505437,8480589
158906,2014,5509041,5105067,98175,82427,22141,21641,112314,104442,577948,563107,207393,207393,0,0,93755,93709,453918,453887,615028,15581,559591,523923,555056,554463,1270312,1264045,48507,48507,208259,208259,11982,11982,10343420,9258433
158906,2015,5401394,5029657,103500,83722,50553,44803,109361,106503,641437,630340,225959,225860,0,0,99246,99197,414499,413933,638741,14974,574388,519220,527760,524104,1322453,1310831,48331,48191,221000,221000,0,0,10378622,9272335
158906,2016,5969890,5622383,96747,89186,71900,59640,119818,115757,673315,658323,231019,230964,0,0,98644,98497,345879,344620,685756,18312,654086,618476,577624,574154,1629494,1618860,68304,67944,248898,248898,6300,6300,11477674,10372314
158906,2017,6123176,5817040,110835,102104,54619,43024,116329,111966,673516,659129,249724,249534,0,0,150818,150818,343491,341450,645076,14118,635382,606144,618774,616486,1433792,1420833,96729,96729,241908,241908,3644,3644,11497813,10474927
158906,2018,6584547,6184894,100475,89463,45348,27949,129804,124014,689738,684078,264558,264558,0,0,147114,147020,326901,326516,722510,8370,687256,666488,680705,675608,1440297,1421953,97741,97741,207473,207473,18054,18054,12142521,10944179
