District_Id,Year,Regular_All_Funds,Regular_General_Funds,Gifted_Talented_All_Funds,Gifted_Talented_General_Funds,Career_Technology_All_Funds,Career_Technology_General_Funds,Students_With_Disabilities_All_Funds,Students_With_Disabilities_General_Funds,Compensatory_Education_All_Funds,Compensatory_Education_General_Funds,Bilingual_All_Funds,Bilingual_General_Funds,Athletics_Related_Activities_All_Funds,Athletics_Related_Activities_General_Funds,High_School_Allotment_All_Funds,High_School_Allotment_General_Funds,Pre_K_Regular_All_Funds,Pre_K_Regular_General_Funds,Pre_K_Bilingual_All_Funds,Pre_K_Bilingual_General_Funds,Pre_K_Comp_Ed_All_Funds,Pre_K_Comp_Ed_General_Funds,Pre_K_Total_All_Funds,Pre_K_Total_General_Funds,Total_Program_Expenditures_All_Funds,Total_Program_Expenditures_General_Funds
220904,2014,21654853,21043442,100313,100313,1023969,964498,5159794,4275641,5340225,3926441,566469,414490,1259863,1259863,530631,530631,0,1077288,0,0,0,0,1077288,1077288,48296365,41768315
220904,2015,21919410,21725857,103907,103907,1094950,1012477,5173417,4288575,5775408,4048316,563445,402488,1302623,1302623,455123,455123,0,953044,0,0,0,0,953044,953044,48617623,45157941
220904,2016,23483371,22660250,105779,105779,1112104,1044667,5089782,4165575,5694826,4004332,516220,370643,1400709,1400709,516201,516201,3841,972069,0,0,0,0,975910,972069,51192892,47196367
220904,2017,23848854,23413033,103409,103409,1791487,1701773,5405136,4449551,5872610,3828655,647287,489695,1421889,1421889,516636,516636,209091,1031571,0,0,0,0,1240662,1031571,54493764,50125577
220904,2018,25999192,25715589,111805,111805,1632364,1559737,5312833,4406670,6882412,3963619,635320,460701,1563820,1563820,845731,845731,0,1279680,0,0,0,0,1279680,1279680,58766523,53924601
220904,2019,27945826,26641352,113161,113161,1747562,1651430,5996159,4942934,7089500,4229387,598266,465554,1526980,1526980,1337555,1337555,0,1471109,0,0,0,0,1471109,1471109,63953548,58039397
220905,2005,274491474,258756754,15060943,13476576,15073955,13481985,55772698,43916533,71189992,28084429,27046126,23955022,6063472,6028447,0,0,0,0,0,0,0,0,0,0,586959728,478062530
220905,2006,279433348,259650887,14004841,12965504,14983005,13436269,62781095,45373563,85324957,27025172,26883054,24227881,5991408,5961482,0,0,0,0,0,0,0,0,0,0,619125034,485252876
220905,2007,290010954,276365416,13340135,12892396,15560589,14151835,62576034,45881096,81992600,28072762,29126448,25906749,6854073,6802760,0,0,0,0,0,0,0,0,0,0,628972582,508242685
220905,2008,328383096,307301810,13399126,13280193,15865416,14296168,65683811,47910153,82677312,31890760,32279193,29006312,7165708,7091638,0,0,0,0,0,0,0,0,0,0,694411220,564300813
220905,2009,329990132,313507914,13531982,13447301,16861703,15360890,67805252,48616172,104219649,35117506,34894516,32454793,7493913,7260789,0,0,0,0,0,0,0,0,0,0,719731332,576257889
220905,2010,304337583,295874093,13379626,13095400,15287222,1587201,70383239,44790484,117074080,32861918,36398713,12196053,7070717,6891108,5245892,317149,0,0,0,0,0,0,0,0,709883411,511306707
220905,2011,333551632,300979490,14207493,13829854,16644550,15568759,73200673,49876843,116017784,38033403,39713258,27209191,8250085,8098438,4816589,1016127,0,0,0,0,0,0,0,0,757618688,567516798
220905,2012,337857611,320242943,13380147,13362359,14894933,13674148,67484949,51260109,103398331,27076882,40967077,38130459,8428735,8179090,4199025,4199025,4116958,11162769,0,0,0,0,15279727,11162769,749400120,589200426
220905,2013,311591637,302264425,11604456,11594050,12110252,11101944,71509441,52845802,91810444,26556116,42860604,39889231,9501892,9277308,3620376,3620376,416202,14580874,0,0,0,0,14997076,14580874,711439679,571276407
220905,2014,344171404,327569123,7242359,7220233,13198555,12047295,68859873,54246516,94673220,38991503,49657047,47270830,9736550,9485906,3133165,3133165,-7742,6225787,0,0,0,9677262,6218045,6225787,748511332,614000636
220905,2015,341329089,334578234,6190612,6168542,14726185,13422190,73728478,58016265,107044994,46207067,52797833,49760521,11410855,11177064,3149955,3149955,0,7084496,0,291,214785,10795526,7084496,7084496,791803439,655149518
220905,2016,365539520,343392739,6617932,6521154,14947036,13955314,76343427,61554534,115093081,49860083,58420375,55452646,12840684,12372298,3987431,3987431,0,7672017,0,163413,74759,12520055,7672017,7672017,839849078,683150207
220905,2017,362327671,352638137,6232375,6219844,16074504,14628080,82654556,68284294,110440050,53541190,63855925,61080079,13665780,13454031,8173581,8173581,2304301,4990479,0,3406162,327142,13530636,7294780,4990479,859168545,716985543
220905,2018,354479359,345358669,6597553,6482083,17111980,15707309,87979188,72158737,118964821,66836512,65505805,62045240,15212918,14249027,8543663,8543663,656414,4983336,3132,3578649,451787,14583965,5639750,4983336,872464117,733254911
220905,2019,398743514,390247968,10225904,10112543,20650586,19168976,96677012,80326069,119815135,66595640,11791478,9013488,14166020,13103754,8931939,8931939,553381,12265554,3523,2935931,508600,12464893,12818935,12265554,889161119,749537808
220906,2005,46343579,45487449,3683389,3606553,1698460,1613570,11225034,8997113,3427854,2872442,2248720,2167916,1929900,1882168,0,0,0,0,0,0,0,0,0,0,93643585,83564666
220906,2006,48902302,47418831,1821557,1738534,1824420,1738415,11677744,9515055,3656369,2914342,3293234,3147641,1979998,1934604,0,0,0,0,0,0,0,0,0,0,97892826,86623875
220906,2007,52662780,51789964,1976710,1882893,1873807,1788979,12645040,10666778,4080708,3358290,4051342,3932249,2256135,2218252,0,0,0,0,0,0,0,0,0,0,104932152,94812312
220906,2008,55164985,53823857,2005958,1855352,1957652,1879022,12709383,10602986,4049558,3369873,4779727,4665743,2294939,2240073,0,0,0,0,0,0,0,0,0,0,110388329,99284591
220906,2009,58064984,55990377,1335919,1232719,1836769,1637718,13437081,10923532,4475355,3446533,5087877,4972838,2413208,2313832,0,0,0,0,0,0,0,0,0,0,113631385,101215242
220906,2010,57703865,55410691,1283203,1159737,2333131,2224820,14950572,11008898,4189880,2664778,5262490,3634217,2405885,2340406,1454129,1418428,0,0,0,0,0,0,0,0,116277255,100045435
220906,2011,56477496,53162317,1356230,499949,1996375,1897146,14458675,11130357,4530720,2697090,5304435,3956964,2510865,2437811,1342185,1342185,0,0,0,0,0,0,0,0,114915602,97359342
220906,2012,56418258,54730431,1231480,1198960,1951079,1789574,12945778,10890355,3880383,2991516,5074142,4935828,2404907,2322383,1159189,1159189,0,3003,0,0,0,0,3003,3003,109926657,99321757
220906,2013,57543397,56429643,1048345,1015299,1705649,1579435,13202961,11153940,3975529,3053482,4241825,4116488,2371691,2288086,851277,851277,0,2756,0,0,0,0,2756,2756,110207510,99958012
220906,2014,58738529,56900614,1332123,1300781,1793738,1685281,13235688,11391073,3848012,2602374,4217061,4089386,2479571,2417362,1283865,1283865,0,3326,0,0,0,0,3326,3326,113041772,101964335
220906,2015,63570582,60454459,2121857,1713205,2802524,2691872,13988563,11829109,4128937,2838747,4157518,4019658,2869363,2806115,1022225,1022225,0,258,0,289057,0,273167,258,258,120653165,107253013
220906,2016,65691807,63975477,2300168,1862888,2662475,2542637,14502805,12336091,4199262,2904526,2109046,1978256,2830747,2806988,1009225,1009225,0,1848,0,177134,0,164101,1848,1848,121723023,110130623
220906,2017,62800286,61368965,3007084,2574420,2656600,2520837,15366913,13719529,4712606,3253444,3445176,3319956,2860292,2823673,2079190,2079190,115179,257364,0,173844,0,114774,372543,257364,124965634,113654398
220906,2018,65593713,63769810,2852855,2588862,2974637,2765598,16051323,14555565,5034687,3616325,3689491,3562583,2819435,2794900,2566569,2566569,24702,768683,0,324969,0,152205,793385,768683,131053866,119345704
220906,2019,68014600,66094530,3112384,2898128,3229736,3104976,17545295,15219290,5604460,4039829,2987410,2877213,3256712,3242210,2330366,2330366,0,908094,0,455819,0,283105,908094,908094,136400671,123611616
220907,2005,73951270,72761510,832595,811550,3520113,3421154,14645743,12567344,4524058,3791984,1496714,1403459,3022747,3022578,0,0,0,0,0,0,0,0,0,0,135515466,123903298
220907,2006,84427551,79520704,840967,830737,3573527,3508094,16468467,14088385,5187627,4268227,1630244,1557158,3171144,3170631,0,0,0,0,0,0,0,0,0,0,154766627,138018280
220907,2007,97758574,92536166,1278439,1263332,3271882,3215181,18957441,16410809,6643431,5859949,1865778,1780321,4579611,3710552,0,0,0,0,0,0,0,0,0,0,176169297,157393774
220907,2008,114563499,109033026,1605238,1586283,3439543,3439543,22134419,19194994,7080070,6364581,2857385,2672712,5022234,4142309,0,0,0,0,0,0,0,0,0,0,206149051,185125476
220907,2009,122024682,116353010,2220697,2141697,5710862,5544002,26379675,21580435,4046155,2524412,4443634,4263563,4969798,4151133,0,0,0,0,0,0,0,0,0,0,215424987,190981310
220907,2010,120851581,109279532,2229140,2175177,7029859,6892119,29087071,22527588,5994451,4750585,4580379,4396766,5388464,4603059,404755,404755,0,0,0,0,0,0,0,0,223837451,190225124
220907,2011,125664208,113933009,1403881,1339044,6519557,6408524,30335133,23045245,7440765,6071928,4990666,4785591,5670609,4832839,457532,457532,0,0,0,0,0,0,0,0,234219751,199369843
220907,2012,118865882,111201905,1125870,1083304,5800350,5657278,28593705,23038480,6825425,5848211,3810685,3619278,4622278,3897866,354152,354152,0,1526400,0,0,0,0,1526400,1526400,221378004,191873476
220907,2013,124661637,121226775,857931,838714,5739847,5519446,30241854,25550618,8007341,6379114,4580835,4340606,5391435,4548698,2540231,2540231,0,1486950,0,0,0,0,1486950,1486950,235053755,210299742
220907,2014,137089258,131046501,1307423,1297303,6278857,6156277,34312092,30331027,7622962,5970704,6027892,5800237,6070418,5208232,2636387,2636387,16253,1431770,0,304953,0,44054,1448023,1431770,254951095,227593333
220907,2015,146251995,139667365,1597586,1574188,8690799,8376413,37306100,33869501,8694341,6866968,6700221,6475662,6907448,5972615,2566432,2566432,15464,1465988,0,320180,0,46229,1481452,1465988,275981814,247605334
220907,2016,146744492,144381861,1624194,1589432,10704366,10595672,39934963,35297698,8748814,7029238,7353275,7130128,6858301,5978839,2867420,2847498,17608,1718750,0,368710,0,47846,1736358,1718750,286969024,261229816
220907,2017,156643877,153859561,1741652,1738433,12298143,11973140,42756074,38456882,9158714,7278861,3090846,2824836,7271857,6405364,3020012,2918616,290107,2608895,0,329371,0,70413,2899002,2608895,303113046,275127964
220907,2018,170420688,161104896,1827355,1795840,14725386,14371893,43848424,39493403,9467959,7360899,1512177,1239549,7213932,6481829,2838872,2838872,17567,2873860,0,175691,0,70975,2891427,2873860,318001978,285704990
220907,2019,168703158,163383822,1897208,1874530,14230634,13793149,46603885,41778205,9572352,7223314,1531126,1201912,7197107,6602530,2937586,2937586,20674,2927082,0,183801,0,61364,2947756,2927082,323476724,292306410
220908,2005,63866931,63484812,10410395,10371337,3783537,3728474,20049658,17448562,5328175,4277364,3144373,2990583,2958671,2861750,0,0,0,0,0,0,0,0,0,0,145395467,130587188
220908,2006,69303952,68027765,12219010,12197240,4206077,4167241,21105159,18368873,6188880,4780535,3742158,3313450,3097658,2996677,0,0,0,0,0,0,0,0,0,0,159957634,141801620
220908,2007,76886835,76149600,13697420,13627631,4543707,4493240,22803494,19302053,7082569,5471023,4157310,3713826,3845536,3704930,0,0,0,0,0,0,0,0,0,0,176764179,158264447
220908,2008,87354760,85904760,17279768,17203059,6061813,6013558,25127483,21315191,7805597,6343079,4469767,4166387,4168424,4012496,0,0,0,0,0,0,0,0,0,0,201934422,181240531
220908,2009,92360567,89743990,19907100,19868570,6689003,6639992,29140879,23940665,8923753,6562612,4710805,4394897,4582385,4420152,0,0,0,0,0,0,0,0,0,0,216803827,191166537
220908,2010,91926087,89947674,26369351,26303248,6018196,5939626,30450578,26311153,9150158,7235245,5110772,4772242,4851389,4613321,3115420,1858065,0,0,0,0,0,0,0,0,230579045,205208171
220908,2011,97691545,93936753,25572959,25529893,5897774,4650493,30584725,25880582,9544818,7822808,5394784,4999819,4745902,4576254,2427837,2057515,0,0,0,0,0,0,0,0,238040476,203749446
220908,2012,102090450,92980670,25914740,25881039,5647261,5588144,30941119,26566779,7296049,5727687,5433577,5055104,4736829,4485895,2394072,2394072,7739,1997497,0,0,0,0,2005236,1997497,238520816,211725520
220908,2013,103358330,98781981,26680587,26680587,5695625,5625311,32073643,27464921,8141208,5779771,5619018,5271140,5101216,4867414,2235237,2235237,12878,1957773,0,0,0,0,1970651,1957773,250285861,224744646
220908,2014,133401136,127080905,10256620,10256620,7449431,7200836,34792889,29361729,8740042,6057204,3742470,3390060,5446628,5271124,2466562,2466562,23608,2503992,0,0,0,0,2527600,2503992,272921049,244085565
220908,2015,154331267,148714106,2819194,2787168,8517684,8235740,37158399,31287636,9140178,6184303,1230686,807780,5324231,5107548,2585579,2585579,30196,2704842,0,0,0,0,2735038,2704842,289698323,260375935
220908,2016,163137887,158077420,2273021,2188005,8881342,8607548,41036964,35277471,10917031,8003083,1078023,712252,6076253,5870368,3216018,3216018,19951,2710240,0,211429,0,0,2730191,2710240,307264987,277574495
220908,2017,159813096,155046522,909770,864082,7285249,6989506,40233112,36019100,11788967,8773064,1094648,769884,5602282,5440980,3205098,3205098,462015,1780990,4381,287633,0,1115545,2243005,1780990,303522918,274314593
220908,2018,163222381,158745169,513638,489333,8963462,8721993,41045404,36381665,12316688,8603097,1078318,601439,5919401,5709891,3179018,3179018,49316,1863051,395,165774,0,1162150,1912367,1863051,308833053,278711545
220908,2019,164762769,158498683,696217,656662,10805726,10514220,42105669,37154110,14015460,10519939,1456784,1014659,6085907,5921413,3157242,3157242,4295,352089,9340,329612,25064,2499977,356384,352089,319828971,286485084
220909,2005,498288,449322,43598,43598,25622,25622,534503,509611,62316,57484,15073,15073,46924,46924,0,0,0,0,0,0,0,0,0,0,1771717,1683152
220910,2005,8182645,7583718,61722,61722,393891,362626,1787064,1466932,2195693,716640,361957,329221,565294,565294,0,0,0,0,0,0,0,0,0,0,19541589,16633977
220910,2006,9165981,8624564,61676,60776,297983,269847,1915935,1517571,3336010,1590642,372824,312931,570175,570175,0,0,0,0,0,0,0,0,0,0,22453541,19178952
220910,2007,11234064,10442131,75606,75198,372916,336942,2088821,1461467,3452955,1819753,546474,493904,670873,670873,0,0,0,0,0,0,0,0,0,0,26084669,22724695
220910,2008,10025450,9332612,178798,176048,662919,625718,1780162,1231793,3859226,2441239,813026,755638,683138,683138,0,0,0,0,0,0,0,0,0,0,26115659,23150017
220910,2009,10017325,9827390,53084,51234,659042,617847,2483662,1959212,3014194,1656075,530310,483044,686580,686580,0,0,0,0,0,0,0,0,0,0,26010159,23309246
220910,2010,9873068,9662420,56311,54961,689830,656196,2717889,1898342,2597393,1315428,692080,632009,703009,703009,51182,51182,0,0,0,0,0,0,0,0,26885200,23439230
220910,2011,9561393,9448958,77864,77128,652045,618401,3045104,2104112,2232921,1316342,792588,730164,794613,794613,121908,121908,0,0,0,0,0,0,0,0,27014591,24020137
220910,2012,9322965,9100750,74749,74749,735588,699567,2500236,2084881,2249344,1416286,887427,822067,624592,624592,181546,181546,0,132058,0,0,0,0,132058,132058,25501696,21560813
220910,2013,10104881,10084105,67923,66548,1023805,980863,2677951,2107898,2475378,1447790,1175033,1118345,730267,730267,105765,105765,0,325422,0,0,0,0,325422,325422,27635879,23784046
220910,2014,11964654,10940607,62101,61251,1057163,1009612,2914634,2227365,2991730,2068259,1292532,1219170,802519,802519,207777,207777,0,360408,0,9281,0,0,360408,360408,30836384,25979635
220910,2015,11805315,11465946,79134,77784,1057498,1031648,2983014,2537802,3038553,1929865,1447606,1381228,772632,772632,132918,132918,0,323129,0,0,0,0,323129,323129,31429459,27477314
220910,2016,13610732,13175356,70408,68908,1091745,1052135,3197145,2664197,3001697,2020599,269626,213722,872793,872793,245851,245851,0,285730,0,64350,0,0,285730,285730,31979264,27874699
220910,2017,14038075,13855423,69614,68714,1153349,1126279,3119804,2706907,2867034,1965048,423714,358150,866865,866865,390990,390990,88097,319097,0,93812,0,28784,407194,319097,33681148,29805865
220910,2018,14950418,14683557,102747,100039,1574956,1570157,3067862,2497126,2987408,2066484,433840,341311,890192,890192,243107,243107,0,271129,0,62757,0,14762,271129,271129,35386477,31243083
220910,2019,15101822,14566351,69814,69814,1595185,1557426,3190729,2653684,3349430,2115173,444199,377095,923211,923211,289354,289354,19899,434254,0,69460,0,15680,454153,434254,36959539,32203749
220912,2005,40350946,39713628,925364,925364,1685112,1540401,12771266,10082173,3239258,2215720,1944965,1854021,1521349,1520799,0,0,0,0,0,0,0,0,0,0,81852497,72374481
220912,2006,42984634,42815460,698195,686378,1596031,1529867,11124610,9079017,4640200,2013001,1740307,1671397,665859,665859,0,0,0,0,0,0,0,0,0,0,90459493,77305583
220912,2007,49612608,48493154,790652,790652,1931384,1866318,13640172,10405957,3727835,2355285,1918529,1818036,1688102,1688102,0,0,0,0,0,0,0,0,0,0,96844643,85232407
220912,2008,54489389,52977620,532913,532913,1815913,1752512,16058649,12883396,4321527,2936084,1981292,1874388,1625760,1625760,0,0,0,0,0,0,0,0,0,0,106071617,93680992
220912,2009,60561342,59574250,503337,503337,1661540,1563998,17901521,14504861,5139862,3131311,2206116,2026501,1767985,1767985,0,0,0,0,0,0,0,0,0,0,116053611,101444566
220912,2010,51755993,51029533,463143,463143,2822550,2719787,17927805,13837916,8416430,5273590,1579784,1412748,1468210,1468210,0,0,0,0,0,0,0,0,0,0,106666004,88607234
220912,2011,54905848,53930265,497077,497077,4049239,3943980,18164395,14347179,9499422,5314672,2101124,1798242,1440629,1440629,0,0,0,0,0,0,0,0,0,0,119763751,100022618
220912,2012,51538504,49349695,510011,510011,3751463,3645280,15204928,12460911,7334437,5048113,2476018,2238533,1405133,1405133,0,0,0,7954,0,0,0,0,7954,7954,113032295,95433596
220912,2013,55177550,54962501,539378,539378,3486856,3317141,15963407,12466779,8073121,5398419,2897365,2720415,1698663,1698663,0,0,0,7942,0,0,0,0,7942,7942,118553780,102613368
220912,2014,56600289,56030038,533568,533568,3736273,3569028,16938114,13660193,9028215,6457778,3874499,3685426,1605221,1604751,324679,324679,0,781,0,0,0,0,781,781,125133366,109219985
220912,2015,57619539,57036636,587431,587431,4208289,4035188,18631115,15325361,10168211,6702678,4564196,4395284,2196591,2196393,696669,696669,0,616540,0,241360,0,0,616540,616540,134896981,117212200
220912,2016,58372288,57801261,608336,608336,4454148,4278376,22297473,19146201,11568563,7375064,5274914,5080986,3759394,3759023,482902,482902,0,678391,0,390441,0,0,678391,678391,142163730,123928021
220912,2017,60791076,60289696,803398,803398,5303788,5132301,23828161,20589642,12534223,7673222,5564733,5351579,1844522,1844289,1176650,1176650,116170,724426,0,451543,0,0,840596,724426,147785848,129257873
220912,2018,63914700,62925366,889800,889800,6248905,6097264,25691066,22310320,13239315,8445902,6100617,5857787,1812519,1812243,1527461,1527461,233264,886213,0,404410,0,0,1119477,886213,156900617,137419657
220912,2019,64986635,64567165,851634,851634,6651369,6450920,24540775,20750292,14908181,8813470,6783893,6564920,1825839,1823685,1196314,1196314,0,2840777,0,1041613,0,0,2840777,2840777,162230518,141698826
220914,2005,9442230,9403990,246046,246046,384403,365200,2251620,1828522,811003,600916,142042,142042,425250,425250,0,0,0,0,0,0,0,0,0,0,17967636,16110397
220914,2006,9857864,9823135,226462,226462,418419,399213,2327702,1859212,913089,607900,173818,164594,386510,386510,0,0,0,0,0,0,0,0,0,0,18975645,16849078
220914,2007,10014177,9977101,229592,229592,410302,390386,2463203,1983757,828589,629204,195521,183201,443015,443015,0,0,0,0,0,0,0,0,0,0,19690904,17608816
220914,2008,11598652,11552878,206685,206685,501649,481395,2811221,2290914,992295,793221,258860,194913,536805,536805,0,0,0,0,0,0,0,0,0,0,22805795,20269531
220914,2009,12952906,12855878,236488,236488,503345,471705,3046589,2556590,1290429,923592,345656,271620,460564,460564,0,0,0,0,0,0,0,0,0,0,24920418,22221643
220914,2010,13447063,12332167,234381,234381,510963,479810,3268443,2325133,1679925,1111670,293481,265276,528431,528431,286898,286898,0,0,0,0,0,0,0,0,26114714,22061267
220914,2011,13529501,12584270,221541,221541,499676,472140,3174967,2188549,1465509,1100145,77788,55611,534535,534535,303958,303958,0,0,0,0,0,0,0,0,25977643,22310948
220914,2012,12378718,11912725,177614,177614,662331,638189,2853602,2305022,1421719,1035772,67594,50054,504196,492071,326187,326187,48000,103443,0,0,0,0,151443,103443,24532271,21600385
220914,2013,12861147,12785424,225178,225178,691759,656541,2863111,2398402,1545401,1063567,67701,49140,541209,541209,321308,321308,0,158991,0,0,0,0,158991,158991,25493998,23025556
220914,2014,13693134,13574306,235546,235546,884835,867246,2783911,2338026,1617438,1156616,129669,112235,570396,570396,327011,327011,0,111216,0,59377,0,0,111216,111216,27144968,24409134
220914,2015,13771830,13173650,265579,265579,996423,974536,3070886,2637608,1660465,1244522,155403,128507,674749,674749,364042,364042,0,123011,0,68437,0,0,123011,123011,28282000,24906818
220914,2016,14077378,13498011,280399,280399,1257980,1229683,3119205,2649955,1541430,1163484,156599,134929,724549,724549,340719,340719,0,126902,0,69446,0,0,126902,126902,30026581,26468348
220914,2017,14131622,13517919,286409,286409,1305206,1275904,3064144,2576993,1529300,1160632,98545,75718,837511,837511,333895,333895,0,189108,0,10333,0,0,189108,189108,29757478,26286463
220914,2018,14231876,13620098,287470,287470,1228317,1203819,3041291,2577735,1669346,1325209,99769,74821,819343,819343,354062,354062,0,204959,0,0,0,0,204959,204959,30528220,26528148
220914,2019,12919549,12909844,323070,323070,1441172,1408853,3280698,2814265,2032543,1576278,111157,95914,849919,849919,398572,398572,0,206069,0,27950,0,0,206069,206069,30212231,27223945
220915,2005,18452552,18032521,1235900,1166988,982344,931198,5559040,4358352,1415491,809382,20335,20335,986710,985101,0,0,0,0,0,0,0,0,0,0,38500655,33628063
220915,2006,18220164,17814894,1155225,1120606,961859,914793,5472575,4152092,1791720,1064479,20249,20249,897220,896317,0,0,0,0,0,0,0,0,0,0,39399165,34294882
220915,2007,20648410,19877362,1200161,1164728,1056458,1003522,6084085,4943780,2237127,1430951,74492,74492,927613,927613,0,0,0,0,0,0,0,0,0,0,43920611,38521592
