DISTRICT,DA0CA08R,DA0CC08R,DA0CS08R,DA0CT08R,DACRB08R,DACRM08R,DACRR08R,DB0CA08R,DB0CC08R,DB0CS08R,DB0CT08R,DBCRB08R,DBCRM08R,DBCRR08R,DECRB08R,DECRM08R,DECRR08R,DF0CA08R,DF0CC08R,DF0CS08R,DF0CT08R,DFCRB08R,DFCRM08R,DFCRR08R,DH0CA08R,DH0CC08R,DH0CS08R,DH0CT08R,DHCRB08R,DHCRM08R,DHCRR08R,DI0CA08R,DI0CC08R,DI0CS08R,DI0CT08R,DICRB08R,DICRM08R,DICRR08R,DLCRB08R,DLCRM08R,DLCRR08R,DM0CA08R,DM0CC08R,DM0CS08R,DM0CT08R,DMCRB08R,DMCRM08R,DMCRR08R,DP0CA08R,DP0CC08R,DP0CS08R,DP0CT08R,DPCRB08R,DPCRM08R,DPCRR08R,DRCRB08R,DRCRM08R,DRCRR08R,DSCRB08R,DSCRM08R,DSCRR08R,DW0CA08R,DW0CC08R,DW0CS08R,DW0CT08R,DWCRB08R,DWCRM08R,DWCRR08R
"072902",20.9,25,970,56.3,45,73,51,.,.,.,-1,-1,-1,-1,52,86,59,18.4,21.4,960,45.2,40,67,52,-1,14.3,847,41.2,35,82,41,.,.,.,.,-1,-1,-1,-1,-1,-1,22,27.3,976,66.7,50,78,50,.,.,.,.,-1,-1,-1,10,52,21,-1,-1,-1,21.1,27.6,998,63,50,70,56
"072903",21.6,32,1053,69.4,52,63,63,-1,-1,-1,-1,-1,-1,-1,25,46,36,21.3,25.3,1031,74.4,57,63,70,18.2,0,842,40.5,19,41,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.2,41.3,1082,63.6,46,63,55,-1,40,-1,-2,-1,-1,-1,19,28,40,20,20,14,21.9,35.7,1079,73.7,58,68,67
"072904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"072908",23.3,38.5,967,86.7,53,73,53,.,.,.,.,-1,-1,-1,50,67,50,-1,14.3,950,77.8,44,56,44,20.4,20,-1,83.3,50,67,50,.,.,.,.,-1,-1,-1,-1,-1,-1,25.2,66.7,988,100,67,-4,67,.,.,.,.,-1,-1,-1,-3,40,-3,-1,-1,-1,-1,50,970,88.9,56,78,56
"072909",-1,-1,-1,66.7,83,71,71,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80,67,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"072910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"073901",18.2,15.4,-1,76.5,24,53,29,16.3,0,.,100,-3,17,17,11,44,22,14,0,-1,71.4,-3,57,14,-1,-1,-1,28.6,14,57,14,.,.,.,.,-1,-1,-1,-1,-1,-1,20.8,25,-1,80,40,50,40,.,.,.,.,-1,-1,-1,19,50,25,-1,-1,-1,20.6,40,-1,-2,-1,-1,-1
"073903",15.2,2.9,779,49.3,11,33,22,14.1,0,738,57.4,7,21,19,11,31,17,-1,0,770,45.9,15,32,26,.,-1,-1,30.8,18,55,27,.,.,.,.,-1,-1,-1,-1,-1,-1,15.3,5.6,791,52.9,7,33,17,.,-1,-1,-1,-1,-1,-1,7,14,21,-1,-1,-1,-1,-1,-1,30,22,67,33
"073904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"073905",22.7,46.7,1031,53.6,48,64,54,-1,-1,.,28.6,14,29,14,38,44,44,22.2,45,1064,62.5,58,68,65,-1,-1,.,44.4,50,88,50,.,.,.,.,-1,-1,-1,-1,-1,-1,23.7,50,-1,41.7,36,60,40,.,.,.,.,-1,-1,-1,8,15,23,-1,-1,-1,23.1,54.2,1031,60,54,66,61
"074903",21.7,28.2,983,39.4,39,57,59,.,.,.,-1,-1,-1,-1,24,42,47,21.5,33.3,993,42,36,49,70,-1,20,-1,41.7,33,42,50,.,.,.,.,-1,-1,-1,-1,-1,-1,21.8,22.2,971,36.7,42,65,48,.,.,.,-1,-1,-1,-1,5,23,23,-1,-1,-1,22.2,29.4,998,40,40,60,60
"074904",20.4,10,.,66.7,73,73,93,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,14.3,.,70,70,70,90,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,60,80,80,-4,.,.,.,.,-1,-1,-1,50,50,83,-1,-1,-1,20.4,10,.,66.7,73,73,93
"074905",17.5,0,-1,66.7,24,38,52,.,.,.,.,-1,-1,-1,29,43,29,17.2,0,.,75,25,25,75,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18,0,-1,55.6,22,56,22,.,.,.,-1,-1,-1,-1,11,11,56,-1,-1,-1,17.5,0,-1,70,25,40,50
"074907",20,14.3,.,55.3,45,52,76,-1,-1,.,-1,-1,-1,-1,57,71,71,19,7.7,.,59.1,37,37,79,-1,-1,.,60,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,21.8,25,.,50,57,71,71,.,.,.,.,-1,-1,-1,27,33,53,-1,-1,-1,20.7,18.8,.,55.2,48,48,85
"074909",22,31,1074,55.8,48,79,56,-1,-1,-1,-1,-1,-1,-1,45,73,55,20.6,26.7,1026,78.9,50,75,60,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,23.2,35.7,1137,42.4,46,82,54,.,.,.,.,-1,-1,-1,21,57,36,-1,-1,-1,22.1,33.3,1078,58.7,50,80,59
"074911",19.9,20,.,58.8,56,61,61,.,.,.,.,-1,-1,-1,-1,-1,-1,20.8,25,.,61.5,62,62,69,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,40,60,40,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.9,20,.,58.8,56,61,61
"074912",21.6,38.1,1048,61.8,74,80,83,.,-1,-1,-1,-1,-1,-1,50,63,63,19.4,27.3,985,68.8,65,71,76,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,23.7,50,1146,55.6,83,89,89,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.5,44.4,1097,62.1,77,80,83
"074917",20.3,20.8,-1,80,54,65,61,.,.,.,.,-1,-1,-1,43,60,43,20,13.3,-1,88.2,67,76,73,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.7,33.3,.,69.2,38,50,46,.,.,.,.,-1,-1,-1,-1,40,-1,-1,-1,-1,20.3,23.8,-1,75,50,62,58
"075901",19.7,16.7,891,90.9,42,67,48,-1,0,-1,-2,17,17,33,17,33,25,21.1,26.3,886,90.5,48,62,57,-1,0,882,72.7,9,55,18,.,.,.,.,-1,-1,-1,-1,-1,-1,18.1,0,901,91.7,33,75,33,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.5,31.3,932,94.1,75,94,75
"075902",21.5,44.3,1040,72.2,57,68,69,-1,-1,-1,28.6,25,50,50,35,56,59,21.3,47.2,1032,78.3,61,67,79,-1,16.7,955,54.5,50,58,58,.,-1,-1,60,60,80,80,-1,-1,-1,21.6,41.2,1050,66.7,54,70,61,.,.,.,.,-1,-1,-1,-3,5,25,29,25,33,21.5,45.8,1042,79.7,61,71,72
"075903",22.6,25.7,999,74.5,54,82,60,-1,-1,-1,60,40,60,60,57,86,64,22.8,33.3,1021,75,67,83,71,-1,20,996,90.9,46,77,54,.,.,.,.,-1,-1,-1,-1,-1,-1,22.3,17.6,974,73.9,42,81,50,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.2,31.8,998,71,59,88,63
"075906",.,15.4,932,65,65,76,67,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,.,20,958,83.3,67,83,57,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,.,12.5,916,57.1,64,73,71,.,.,.,.,-1,-1,-1,-1,40,-1,-1,-1,-1,.,16.7,957,60,68,80,74
"075908",-1,16.7,1027,75,71,76,76,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,22.2,1046,90,73,73,82,.,-1,-1,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,67,83,67,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,1029,68.8,71,76,76
"076903",18.5,6.7,-1,71.4,30,50,50,.,.,.,.,-1,-1,-1,25,38,75,18.4,0,-1,100,14,29,43,-1,-1,.,66.7,20,20,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.7,14.3,-1,53.8,38,62,54,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,10,-1,71.4,36,57,57
"076904",17.7,8.3,.,-2,36,45,64,-1,-1,.,-2,-1,-1,-1,-3,20,40,17.4,0,.,-2,29,29,71,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18,20,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.4,20,.,100,60,60,80
"077901",20.2,29.7,-1,64.9,56,76,63,.,.,.,-1,-1,-1,-1,41,56,47,20,31.3,-1,59.3,54,72,67,18.6,20,-1,53.6,46,67,58,.,.,.,.,-1,-1,-1,-1,-1,-1,20.3,28.6,-1,70,57,80,60,.,.,.,.,-1,-1,-1,8,29,23,-1,-1,-1,21.3,36.4,-1,78.6,67,89,70
"077902",19.3,13.8,-1,69,27,49,37,-1,-1,.,-1,-1,-1,-1,13,40,20,19.7,7.1,-1,87.5,44,56,56,17.7,0,-1,59.1,9,41,23,.,.,.,.,-1,-1,-1,-1,-1,-1,18.9,20,-1,57.7,16,44,24,.,.,.,.,-1,-1,-1,5,18,14,-1,-1,-1,21.3,26.7,-1,78.9,50,61,56
"078901",20.9,9.1,.,64.7,53,71,71,.,.,.,.,-1,-1,-1,45,64,73,21.3,0,.,66.7,33,44,67,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20.4,20,.,62.5,75,-4,75,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,11.1,.,64.3,50,71,64
"079901",20.4,25,984,70.7,46,61,63,17.7,4.9,851,84.9,25,41,45,29,44,48,20.5,22.1,965,71.6,47,59,67,19,14.4,924,47.4,35,49,56,-1,-1,-1,-1,-1,-1,-1,-3,25,-3,20.2,28.2,1007,69.7,46,62,58,19.5,36.8,1014,-2,64,75,78,21,36,46,-3,-3,17,22.6,38.6,1056,83.1,65,79,76
"079906",20.9,24.7,993,59.5,52,63,75,-1,-1,-1,-1,-1,-1,-1,25,56,53,20.7,22.2,984,63.5,49,58,79,21.3,12.5,922,35.6,29,43,67,.,.,.,.,-1,-1,-1,-1,-1,-1,21,27.9,1004,55.1,56,68,70,.,.,.,-1,-1,-1,-1,22,34,53,38,38,44,21.1,28.2,1013,69.6,64,72,80
"079907",21.9,37,1028,87.5,56,66,69,18.2,10.8,871,84.5,30,43,52,30,44,47,21.8,33.9,1014,88.4,55,64,71,20.2,19.4,948,62.4,38,53,55,-1,-1,-1,-1,-1,-1,-1,16,38,18,22,40.3,1044,86.4,57,68,68,24.5,54.9,1131,95.1,74,83,81,20,32,43,20,26,29,23.6,50,1097,94.8,73,80,82
"079908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"079910",20.5,17.9,952,80.1,33,46,45,15.9,2.2,859,82.1,14,26,27,25,37,35,19.3,14,918,87.7,31,38,48,-1,11.8,902,50,24,33,42,.,.,.,.,-1,-1,-1,-1,-1,-1,22,21.7,983,74.1,34,52,43,25.6,39.4,1101,-2,73,85,76,17,27,31,-3,-3,-3,25.2,20,946,83.3,35,61,52
"080901",20.8,25,1061,40,30,46,49,-1,-1,.,60,20,40,40,20,56,27,20.5,27.3,-1,29.7,18,35,44,-1,-1,.,18.8,13,47,25,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.9,23.8,1003,48.8,40,55,52,.,.,.,-1,-1,-1,-1,3,9,30,-1,-1,-1,21.2,30.8,1061,46.4,35,45,54
"081902",19.9,20.5,986,55,44,68,56,16.8,0,-1,58.8,22,39,39,25,50,46,19.4,6.7,930,48.4,52,69,67,-1,-1,-1,20,33,67,56,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,20.2,27.6,1011,59.2,40,67,50,.,.,.,.,-1,-1,-1,9,35,35,17,29,43,21.2,25.8,1010,59.6,53,77,62
"081904",20.3,23.9,964,57.5,53,67,66,16,0,-1,57.1,29,43,36,42,54,50,21.1,21.4,967,62.2,63,68,78,-1,-1,-1,30,38,63,50,.,.,.,.,-1,-1,-1,-1,-1,-1,19.4,27.8,957,51.4,42,65,52,-1,-1,.,-1,-1,-1,-1,23,36,45,-1,-1,-1,21.8,32.4,982,61.8,62,73,76
"081905",18.9,13.3,978,-2,58,80,63,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,17.5,0,-1,-2,50,50,67,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,20,22.2,1007,-2,62,93,62,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.7,15.4,970,-2,61,79,67
"081906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"082902",18.8,4.5,.,73.3,27,43,33,.,.,.,.,-1,-1,-1,11,39,17,19.4,7.7,.,81.3,25,38,25,18.8,5.6,.,69.2,19,38,27,.,.,.,.,-1,-1,-1,-1,-1,-1,18,0,.,64.3,29,50,43,-1,-1,.,-1,-1,-1,-1,15,23,15,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"082903",19.1,9.8,1016,53.1,27,32,48,.,.,.,.,-1,-1,-1,23,26,45,19.8,11.4,-1,64.8,33,35,64,17.9,0,-1,48.2,21,24,43,.,.,.,.,-1,-1,-1,-1,-1,-1,17.6,6.3,-1,38.1,18,28,27,-1,-1,-1,-1,-1,-1,-1,12,12,27,-3,-3,13,23.3,44.4,-1,81.8,55,73,73
"083901",19.5,25,-1,45.7,41,50,53,.,.,.,-1,-1,-1,-1,33,33,50,19.8,25,-1,54.5,47,53,63,14.8,0,.,30,28,39,39,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.8,31,46,38,.,-1,-1,-2,-1,-1,-1,11,22,28,-1,-1,-1,22.6,33.3,-1,64.3,62,69,77
"083902",20.6,12.5,.,88.9,75,88,80,.,.,.,.,-1,-1,-1,-1,-1,83,-1,-1,.,66.7,80,80,86,-1,-1,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.7,16.7,.,100,60,80,67
"083903",23.4,31.6,961,49.6,54,75,58,.,.,.,-1,-1,-1,-1,43,64,43,23.4,28,985,41,60,76,67,-1,7.1,895,38.9,39,64,44,.,.,.,.,-1,-1,-1,-1,-1,-1,23.3,34.4,940,59.3,48,75,49,.,.,.,.,-1,-1,-1,9,18,9,-3,-3,-3,23.9,39.5,986,56.6,62,81,66
"084801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"084802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"084804",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"084901",19.6,22.4,950,45.9,45,62,60,17,11.5,868,55.3,31,38,49,39,57,48,19.2,19.8,939,50.3,42,58,64,-1,15.2,954,29.7,43,62,57,.,.,.,-1,-1,-1,-1,-1,-1,-1,20.1,26.2,966,40.7,49,67,55,-1,42.9,937,63.6,56,78,60,24,42,43,-1,-1,-1,21.3,26.7,973,53.4,49,68,64
"084902",19.2,26.8,971,61.6,44,59,52,15.7,6.1,817,71.9,30,45,42,25,44,36,19.2,23.6,960,63.2,42,56,52,20.1,18.9,959,32.5,31,54,36,.,.,.,-1,-1,-1,-1,-1,-1,-1,19.1,30.8,985,59.8,45,61,51,20.6,36.4,1019,78.6,36,64,43,9,21,23,-3,11,18,25.2,45.5,1078,76.5,66,72,73
"084903",-1,14.3,936,100,29,47,50,.,.,.,.,-1,-1,-1,33,50,33,-1,20,-1,-2,-1,-1,-1,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,11.1,960,90,20,45,40,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.3,936,-2,31,50,54
"084904",18,6.4,825,65.5,20,26,44,17,2.3,778,73.9,14,21,40,12,19,40,18.2,7.1,878,71.4,17,24,41,19.7,16.7,-1,30,28,33,39,.,.,.,.,-1,-1,-1,-1,-1,-1,17.4,5,781,57.1,23,29,47,-1,-1,.,-1,-1,-1,-1,9,15,37,-1,-1,-1,24.6,28.6,996,50,43,46,65
"084906",18,19,948,46.8,44,59,60,15.6,5.9,850,59.6,26,35,46,29,46,45,19.2,17.7,944,45.9,40,50,62,-1,19.4,983,35.2,41,59,54,.,.,.,-1,-1,-1,-1,-1,-1,-1,16.9,20.3,953,47.7,49,70,57,-1,20,-1,71.4,-1,-1,-1,18,34,40,-1,-1,-1,18.1,24.4,977,47.1,51,67,66
"084908",-1,9.1,865,44,20,24,50,.,0,742,56.3,6,6,44,6,10,42,-1,9.1,885,35.5,20,27,53,.,-1,-1,21.4,23,31,46,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,9.1,845,57.9,20,20,45,.,-1,-1,-2,-1,-1,-1,14,21,41,-1,-1,-1,-1,22.2,967,45,29,33,57
"084909",19.9,12.8,973,41.3,33,53,53,.,.,.,-1,-1,-1,-1,26,29,61,19.6,11,972,47.7,35,51,61,-1,12.5,1060,30.8,39,43,70,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.9,975,33.8,31,55,45,.,.,.,.,-1,-1,-1,12,33,33,-1,-1,-1,19.9,12,964,42.4,32,54,52
"084910",23.8,45.8,1081,77.5,62,71,75,18.7,21.9,941,78.5,41,48,59,25,39,50,23.6,40.1,1051,76.8,61,67,79,22.8,29.8,1012,56.6,45,52,64,-1,14.3,993,63.6,75,75,88,-3,-3,-3,23.9,51.5,1111,78.1,63,74,72,24.7,56.3,1145,93.9,72,83,79,20,30,46,14,23,28,24.4,49.1,1094,78.7,66,75,79
"084911",24.2,52.7,1117,84.4,76,83,84,-1,20,1030,71.4,63,63,88,-1,-1,-1,23.9,50.3,1107,84.9,73,76,83,23.2,60.9,1146,76.7,77,77,85,.,.,.,.,-1,-1,-1,-1,-1,-1,24.5,55.4,1128,83.8,80,90,85,21.6,61.1,1210,-2,82,94,82,42,51,63,18,25,23,24.3,51.9,1111,84,76,83,84
"085902",21.2,22.7,1089,53.7,38,56,45,-1,-1,.,-1,-1,-1,-1,7,36,13,20.3,16.7,-1,52.2,43,52,55,-1,-1,-1,23.1,9,27,17,.,.,.,.,-1,-1,-1,-1,-1,-1,22.3,30,-1,55.6,33,61,33,-1,-1,-1,-1,-1,-1,-1,9,27,17,-1,-1,-1,21.5,23.5,1176,65.4,50,65,58
"085903",20.3,16.7,.,50,25,50,31,.,.,.,.,-1,-1,-1,11,44,20,-1,-1,.,-1,-1,-1,-1,-1,-1,.,37.5,11,44,20,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,44.4,20,50,30,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1
"086024",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"086901",20.9,28.8,1018,70.3,47,63,58,-1,-1,-1,-1,-1,-1,-1,17,44,40,21.3,28.7,1008,79.1,54,61,67,19,6.7,880,46.2,24,40,45,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,20.1,29,1028,61.6,41,65,50,-1,20,970,-2,-1,-1,-1,9,26,28,-1,-3,-1,21.5,35.6,1054,79.2,57,74,64
"086902",21.3,31,1001,93.3,47,64,57,.,.,.,.,-1,-1,-1,33,44,56,22.1,45,1056,90.9,46,63,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,20.6,18.2,946,95.7,48,65,52,-1,-1,-1,-1,-1,-1,-1,-3,-3,22,-1,-1,-1,21.6,33.3,1027,92.3,49,68,56
"087901",22.5,31.3,1079,88.9,67,78,83,.,.,.,.,-1,-1,-1,57,71,71,24.4,50,1058,100,88,-4,88,20.6,20,-1,83.3,50,83,67,.,.,.,.,-1,-1,-1,-1,-1,-1,20.6,12.5,-1,80,50,60,80,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.4,36.4,1184,91.7,75,75,92
"088902",19.3,24.6,1036,67.9,46,55,64,16.2,0,-1,-2,40,60,80,40,40,70,19.4,22.2,996,75,53,56,79,14.9,0,-1,33.3,23,27,64,.,.,.,.,-1,-1,-1,-1,-1,-1,19.3,26.7,1070,62.5,40,54,51,.,.,.,.,-1,-1,-1,10,13,39,-1,-1,-1,20.8,33.3,1053,84,57,67,63
"089901",17.8,15.2,981,74.8,41,59,54,15.2,0,-1,-2,31,38,46,15,46,33,17.7,13.3,952,80.4,42,51,60,15.7,0,811,62.2,14,40,36,.,.,.,-1,-1,-1,-1,-1,-1,-1,18,17,1005,70.1,41,66,48,.,.,.,.,-1,-1,-1,20,33,39,-1,-1,20,19.8,25.5,1030,75.3,56,72,64
"089903",19.9,11.1,1011,30.5,25,53,34,.,.,.,-1,-1,-1,-1,28,58,33,19.1,11.1,-1,34.6,23,38,44,-1,12.5,968,24.2,23,52,32,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,11.1,1021,27.3,26,65,26,.,.,.,.,-1,-1,-1,15,35,27,-1,-1,-1,19.9,10,-1,40,28,56,38
"089905",18.2,0,862,50,18,55,18,-1,-1,-1,-1,-1,-1,-1,14,43,14,-1,-1,-1,57.1,33,50,33,-1,0,912,55.6,22,56,22,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-3,60,-3,.,.,.,.,-1,-1,-1,-3,33,-3,-1,-1,-1,.,.,.,.,-1,-1,-1
"090902",17.2,0,.,55.6,10,30,20,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,20,20,40,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,20,-3,40,-3,.,.,.,.,-1,-1,-1,-3,-3,20,-1,-1,-1,17.2,0,.,62.5,-3,22,11
"090903",19.3,16.7,.,85.7,31,46,46,-1,-1,.,-2,-1,-1,-1,33,50,50,21,20,.,83.3,60,60,80,.,.,.,-1,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,18.1,14.3,.,87.5,13,38,25,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,18.2,.,84.6,33,50,50
"090904",20.9,20.9,968,47.9,29,52,43,-1,-1,.,20,-1,-1,40,17,32,34,20.8,15.6,953,47.4,31,49,53,19,6.3,894,36.4,21,40,30,.,.,.,.,-1,-1,-1,-1,-1,-1,21,26.1,983,48.4,26,55,33,.,.,.,-1,-1,-1,-1,9,16,31,-1,-1,-1,21.4,24.3,984,52.9,32,58,48
"090905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"091901",20.2,26.1,976,67.6,54,63,80,.,.,.,.,-1,-1,-1,17,14,83,21.8,30.8,1052,86.7,71,76,89,.,.,.,.,-1,-1,-1,.,.,.,.,-1,-1,-1,-1,-1,-1,17.6,20,931,52.6,41,52,73,.,.,.,.,-1,-1,-1,-1,-3,40,20,17,67,20.2,26.1,976,67.6,54,64,80
"091902",21,33.3,-1,73.2,33,41,50,.,.,.,-1,-1,-1,-1,22,44,33,19.3,25,-1,94.1,31,31,44,.,.,.,.,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,22.9,42.9,-1,58.3,35,48,55,.,.,.,.,-1,-1,-1,-3,8,8,-1,-1,-1,20.8,31,-1,74.4,32,40,50
"091903",21.5,31.5,1045,56.7,43,62,58,18.8,10,986,52.6,30,45,38,28,53,43,21.3,28.4,1040,57.8,43,60,61,19,11.1,-1,50,39,50,56,-1,-1,-1,80,60,60,-4,-1,-1,-1,21.7,35.8,1052,55.2,43,66,55,-1,-1,-1,-1,-1,-1,-1,6,28,29,14,43,40,22,36.6,1062,56.7,45,65,60
"091905",22.6,41.7,1099,61,50,69,52,.,.,.,.,-1,-1,-1,33,56,30,22.7,50,1150,59.3,56,69,59,-1,-1,.,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,22.6,35,1038,62.5,45,70,46,-1,-1,-1,-1,-1,-1,-1,-3,13,14,-1,-1,-3,22.9,45.5,1110,61.1,51,72,51
"091906",22.3,47.7,1106,60.3,60,70,71,18.5,11.1,831,47.4,28,33,55,38,51,52,22.8,50,1120,62.2,60,66,73,20.1,39.1,1029,43.4,58,78,65,.,.,.,-1,-1,-1,-1,-3,33,-3,21.7,45.2,1092,58.3,60,74,69,-1,-1,-1,-1,-1,-1,-1,19,34,42,-1,-1,38,23.3,54.5,1138,67.3,66,74,76
"091907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
